comp_id,CHEMBL286,smiles
CHEMBL334686,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H](CC(=O)N(C)CCc1c[nH]c2ccccc12)Cc1ccccc1
CHEMBL2322606,1,COCCCOc1cc(CN(CC2CNCC2Cc2ccccc2)c2ccc(Cl)cc2)ccc1OC.Cl
CHEMBL3142296,1,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](O)CO
CHEMBL88356,1,C=CC[C@H](NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@@H](O)CC
CHEMBL504403,1,COc1ccccc1COCCCOc1ccc(C2=C(C(=O)N(C)Cc3ccccc3Cl)[C@H]3CNC[C@@H](C2)N3)cc1
CHEMBL3318953,1,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OC)c(C(C)C)cn2)C2CC2)C1
CHEMBL4225824,0,CCCCCc1ccc(-c2cc(CCC(=O)O)c3c(=O)n(CC4CCCO4)c(N)nc3c2)cc1
CHEMBL1164405,0,O=C(NCc1ccccc1)c1ccc(N2CC3CC(C2)c2cccc(=O)n2C3)c(NS(=O)(=O)c2ccc3c(c2)OCCO3)c1
CHEMBL301944,0,COc1cc(CC(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc2ccccc2)C(=O)O)C(C)C)cc(OC)c1OC
CHEMBL118172,1,O=C(N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCOCC1
CHEMBL1215443,0,NC(=O)C(CCC(=O)O)NC(=O)c1cccc(-c2cccc(O)c2)c1
CHEMBL235825,0,CCCc1cc(=O)[nH]c(N)n1
CHEMBL309345,1,COc1ccc(C[C@H](NC(=O)N2CCOCC2)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)cc1
CHEMBL291719,1,COC(=O)CCC(NC(=O)[C@H](Cc1ccccc1)NS(=O)(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@H](O)CC(C)C
CHEMBL1824362,0,CCC(=O)c1cc([C@@]2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cs1
CHEMBL3650842,0,NC1=NC2(COC1)c1cc(Br)ccc1OCC21CC1
CHEMBL291784,1,CN1C(=O)C(c2ccccc2)(c2ccccc2)N=C1N
CHEMBL4127986,0,COc1ccccc1-c1nc(SC(C(N)=O)c2nc(-c3cccc([N+](=O)[O-])c3)cs2)[nH]c(=O)c1C#N
CHEMBL4244219,0,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@H](CS(C)(=O)=O)NC(=O)C2=NO[C@@H]3OCC[C@H]23)c1
CHEMBL556765,1,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCCCN2CCOCC2)C(C)C)C(C)C)ccc1OC.Cl
CHEMBL3974779,1,CCc1nc([C@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)cc2c1c(C(F)(F)F)cn2CCCCO
CHEMBL2387561,1,Cc1cccc(NC(=O)[C@@H](C[C@H](O)[C@@H](N)CN2CC(=O)N(c3ccccc3Cl)CC2(C)C)C(C)C)n1.O=C(O)/C=C/C(=O)O
CHEMBL221170,0,COc1cccc(-c2cccc(CCc3cccc(N)n3)c2)c1
CHEMBL372416,1,COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCCO)CCC3)cc1
CHEMBL1796062,1,COCCCc1cc(Br)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1
CHEMBL1269678,1,Cc1cc(Cl)c(OCCOc2ccc([C@H]3CCNC[C@@H]3C(=O)N(Cc3cc(CCNCC(F)F)ccc3Cl)C3CC3)cc2)c(Cl)c1
CHEMBL1783186,1,CCCCNC(=O)C(C)CC(O)C(N)CC(CNC(=O)c1cccc(OCCCOC)c1)C(C)C
CHEMBL286886,1,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CC1CS(=O)(=O)c2ccccc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCn1ccnc1
CHEMBL3348535,1,CC(C)CC[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL75117,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1
CHEMBL4216413,1,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC(O)CN)C2)c1
CHEMBL423262,1,CC(C)C[C@H](NC(=O)C[C@@H](O)C(CC1CCCCC1)NC(=O)CCC(O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccc(CN)cc1
CHEMBL264524,1,CCC(C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)NC(CO)(CO)CO)C(C)C)C(=O)NCc1cccc[n+]1[O-]
CHEMBL3979486,1,COCCCCn1cc([C@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2ccc(C)nc21
CHEMBL166771,1,CCCCNC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCCC)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C
CHEMBL3318950,1,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2cc(OC)c(C(C)C)cn2)C2CC2)[C@@H]1O
CHEMBL3688766,0,NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)[C@H]2C[C@H]2O1
CHEMBL2347881,0,O=C(Nc1cc(Br)ccc1N1CCN(C(=O)c2cccc([N+](=O)[O-])c2)CC1)c1cc2ccccc2o/c1=N\c1ccccc1
CHEMBL2048574,1,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2cccc(Cl)c2)CC1(C)C)C(=O)NCC(C)(C)C(N)=O.O=C(O)/C=C/C(=O)O
CHEMBL569427,0,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CCc3ccccc3)(CC(C)C)C2=O)cc1
CHEMBL3959431,1,COC(=O)[C@@H]1CNC[C@@H](N(CC(C)C)C(=O)c2cnc(C(C)(C)C)nc2NCc2ccco2)C1
CHEMBL315793,1,CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)N1C(=O)CC[C@@H](NC(=O)OCc2ccccc2)C(=O)N[C@H](Cc2ccccc2)C1=O
CHEMBL448459,0,Nc1nc(C2(c3ccc(Cl)cc3)CCCC2)cs1
CHEMBL2181979,0,O=C(OCc1ccccc1)[C@H]1C[C@]2(CN1)C(=O)Nc1ccccc12
CHEMBL3650191,0,Cc1cnc([C@@H]2C[C@@H]3CSC(N)=N[C@]3(c3ccc(F)cc3F)CO2)cn1
CHEMBL4095715,0,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2NC[C@H](Cc3ccccc3)N(Cc3ccccc3)C2=O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1
CHEMBL1164568,0,CC(C)OC(=O)CN1C=C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)C(C)C(C(=O)OC(C)(C)C)=C1
CHEMBL151701,0,C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@H](C=O)CC12CC3CC(CC(C3)C1)C2
CHEMBL63434,1,Cn1nc(C(F)(F)F)nc1SC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL3414709,0,CC[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1
CHEMBL286245,1,CC(C)C[C@H](NC(=O)[C@@H]1[C@@H](S(=O)(=O)C(C)C)[C@H]1c1ccccc1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C
CHEMBL4075401,1,CCc1nc(N)cc(C)c1-c1ccc(F)c2c(C)c(CCOC)[nH]c12
CHEMBL1821806,0,Nc1ccc2cc(-c3ccc(Cl)cc3)ccc2n1
CHEMBL3650844,0,NC1=NC2(c3cc(Br)ccc3OCC23CC3)C(F)(F)CO1
CHEMBL1270771,1,O=C(c1c(Oc2ccccc2)n(-c2ccccc2)c2ccccc12)N1CCNCC1Cc1ccccc1
CHEMBL285778,1,C=CC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC1CCCCC1)C(O)C(F)(F)C(=O)NCCN1CCOCC1
CHEMBL263333,0,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C
CHEMBL585952,0,CN1C(=O)C(c2ccccc2)(C23CC4CC(CC(C4)C2)C3)N=C1N
CHEMBL1163698,0,Cc1ccc(C)c(Nc2nc(N/N=C/c3cc(Br)c(O)c(Br)c3C)nc(N3CCOCC3)n2)c1
CHEMBL536085,1,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCC(=O)NC)c1)C(C)C.Cl
CHEMBL52395,1,CCCCNC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)C(C)(OC(=O)C(C)(C)C)c1ccccc1)C(C)C
CHEMBL1269866,0,O=C(CSc1nc2ccc(Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2s1)NCc1ccccc1
CHEMBL537876,1,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NC[C@@H](C)C(N)=O)C(C)C)C(C)C)ccc1OC.Cl
CHEMBL1270468,1,Cc1cccc(F)c1Oc1c(C(=O)N2CCNCC2)c2ccccc2n1-c1ccccc1
CHEMBL534738,1,CCS(=O)(=O)CCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C.Cl
CHEMBL3927416,0,C[C@@H]1Oc2ccc(Br)cc2[C@]2(COC(=N)N2)C12COC2
CHEMBL258355,0,N/C(=N/C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)NCCO
CHEMBL4212859,1,CCc1cccc(-c2c(F)cccc2C(O)(CCCNC(=O)OC)[C@@H]2CCCN(C(=O)CC(O)CNC)C2)c1
CHEMBL1163703,0,Cc1cccc(N(C)S(=O)(=O)c2ccc3[nH]cc(C(=O)NCCN4CCOCC4)c(=O)c3c2)c1
CHEMBL319424,1,CCCC[C@H](N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCNC(=O)OCc1ccccc1)C(C)C
CHEMBL23060,1,NCCC1CN(C(=O)C[C@H](O)C(CC2CCCCC2)NC(=O)C(CC#CC/N=C(/N)N[N+](=O)[O-])NC(=O)C(Cc2cccc3ccccc23)Cc2cccc3ccccc23)CCO1
CHEMBL258315,0,C[C@H](O)CN/C(N)=N\C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2
CHEMBL2181978,0,COC(=O)N1CCC(OC(=O)[C@H]2C[C@]3(CN2)C(=O)Nc2ccccc23)CC1
CHEMBL431526,1,CC[C@H](C)[C@H](NC(=O)C(CP(=O)(O)C(CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL299951,1,CC(C)[C@@H](O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)c1cc2ccc[nH]c-2n1
CHEMBL295507,1,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@@H](O)CCSCCc1ccccc1
CHEMBL582045,0,NC1=N[C@](c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN12
CHEMBL1790496,1,CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)N[C@@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1O)C(C)C)C(=O)NCc1cccc[n+]1[O-]
CHEMBL140146,0,CCOP(=O)(OCC)[C@@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL2177337,0,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccnc(Cl)c3)ccc1O2
CHEMBL1163707,0,COc1nc(NCCN2CCOCC2)nc(Nc2ccc(I)cc2)n1
CHEMBL3144113,1,CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)[C@H](O)CSCCc1ccccc1
CHEMBL1270377,1,Cc1c(F)cccc1Cc1c(C(=O)N2CCNCC2)c2ccc(OCCO)cc2n1-c1ccccc1
CHEMBL2172804,0,Cn1c(N)nc([C@H]2C[C@H]2c2ccc(-c3cccc(CC#N)c3)cc2)cc1=O
CHEMBL3143456,1,CC(C)CCC(=O)NC[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL1825184,1,COc1cc2c(C(=O)N3CCNCC3)c(Cc3cccc(F)c3C)n(-c3ccccc3)c2cn1
CHEMBL334907,1,COP(=O)(OC)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1
CHEMBL1163422,0,CCCC1C(C(C)=O)=C(C)N(CC(=O)OC(C)C)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNc1cccc(OC)c1
CHEMBL398387,1,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C1(CC1)O2
CHEMBL222794,0,C[C@@H](NC(=O)c1cc(OCC(=O)NCCCCCN)cc(-c2ccccc2C#N)c1)c1ccccc1
CHEMBL1761522,1,CCNC(=O)NCCCOc1cc(CCCOC)cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1
CHEMBL3142338,1,COC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)C(NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C1CCCC1
CHEMBL61236,0,Nc1ccc2ccccc2n1
CHEMBL4227074,0,CCCCCc1ccc(-c2cc(-c3ccc(C(=O)O)cc3)c3c(=O)n(CC4CCCO4)c(N)nc3c2)cc1
CHEMBL3633130,1,CCCCCCc1cn(CC(C)(C)CNC(=O)[C@@H](C[C@H](O)[C@@H](N)C[C@H](Cc2ccc(OC)c(OCCCOC)c2)C(C)C)C(C)C)nn1.Cl
CHEMBL2322539,0,NCc1ccc(CNC(=O)Cc2ccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)cc1
CHEMBL2169937,0,Cn1c(N)nc([C@H]2C[C@H]2c2ccc(-c3ccccc3)cc2)cc1=O
CHEMBL1824621,1,Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2cccnc2n1-c1ccccc1
CHEMBL3688668,0,COCC(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1
CHEMBL3956398,0,COC1CCC2(CC1)C(C)(C)c1ccc(Br)cc1C21N=C(N)N(C)C1=O
CHEMBL510829,0,Nc1ccc(S(=O)(=O)N(CCCNCCCN(Cc2ccccc2)S(=O)(=O)c2ccc(N)cc2)Cc2ccccc2)cc1
CHEMBL296028,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H]1[C@@H](C(=O)N2CCOCC2)[C@@H]1Cc1ccccc1
CHEMBL2387544,1,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)N[C@H]1CC[C@H](O)CC1.O=C(O)/C=C/C(=O)O
CHEMBL535853,1,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(C(C)(C)C)c(OCc2ccncc2)c1)C(C)C.Cl
CHEMBL52174,0,COC(=O)CCCNC(=O)[C@H](NC(=O)C[C@H](O)C(CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(C)C
CHEMBL429459,1,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2
CHEMBL561407,1,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)CN(C(=O)c1ccc(OC)c(CCCCOC)c1)C(C)C
CHEMBL306338,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](CC(=O)N1CCOCC1)Cc1ccccc1
CHEMBL49592,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](C)O[C@@H](Cc1ccccc1)C(=O)N1CCCC1
CHEMBL3401541,1,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NS(=O)(=O)Cc2ccccc2)C(C)C)ccc1OC
CHEMBL3688676,0,Cn1cc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)ccc1=O
CHEMBL308335,0,CCCc1nc(C)cn2c(CC(=O)N[C@@H](CC3CCCCC3)C(O)C3CCCCC3)nnc12
CHEMBL1087432,0,C[C@@H](NC(=O)c1cc(C(=O)NCC(O)(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1
CHEMBL562634,1,CCCCNC(=O)[C@H](C)C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(OC)c(OCCCOC)c1)C(C)C
CHEMBL209055,0,COc1cc(/C=N/Nc2nc(Nc3ccc(F)cc3)nc(N3CCCCC3)n2)ccc1OCC(=O)O
CHEMBL1269758,1,COCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(N3CC[C@H](Oc4c(Cl)cc(C)cc4Cl)C3)nc2)C2CC2)c1
CHEMBL3321923,0,COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)NCCN2C(=O)c3ccccc3C2=O)cc1OC
CHEMBL3142269,1,CCOC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC
CHEMBL3604698,0,CCC[C@H](NC[C@@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)[C@@H](C)CC)C(=O)O
CHEMBL2177339,0,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2
CHEMBL567485,0,COc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1OC
CHEMBL566978,0,CCOc1ccc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N3CCCN=C32)cc1OCC
CHEMBL320414,1,CC(=O)N[C@@H](Cc1cn(C=O)c2ccccc12)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)C(O)C[C@H](C(N)=O)C(C)C
CHEMBL1824900,1,Cc1c(F)cccc1Cc1c(C(=O)N2CCN[C@@H](C)C2)c2cnc(O)cc2n1C1CCCCC1
CHEMBL406168,1,CC(C)CC(NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1c[nH]cn1)C(O)CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C
CHEMBL3400445,1,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)CCc2ccccc2)C(C)C)ccc1OC
CHEMBL49541,1,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@@H]1[C@@H](C(=O)N2CCOCC2)[C@@H]1CC(C)C
CHEMBL584284,0,COc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1C
CHEMBL31587,1,c1ccc(CCOCCOc2ccc([C@H]3CCNC[C@@H]3OCc3ccc4ccccc4c3)cc2)cc1
CHEMBL350357,1,CCCCNC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCCC)N1CC[C@H](c2ccccc2)[C@H](NC(=O)OC(C)(C)C)C1=O)C(C)C
CHEMBL3127101,0,CN1C(=O)[C@]2(N=C1N)c1cc(Br)ccc1O[C@H]1CCOC[C@@H]12
CHEMBL410879,1,C=CCCCC(NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=C)C(=O)NCC(C)C
CHEMBL3707004,0,CCN1CCN2CCS(=O)(=O)N(C)c3cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNC4CC4)cc1c32
CHEMBL590866,1,CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2ccc(F)c(F)c2)C1
CHEMBL496808,1,COCCCC[C@@](O)(c1ccccc1)[C@@H]1CCCN(C(=O)N[C@H](CN)CC2CCCCC2)C1
CHEMBL3922913,1,COCCCCn1cc([C@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2c(F)ccnc21
CHEMBL3143482,1,CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)CCCCCCC(=O)N(C)CCS(=O)(=O)[O-])C(C)C)C(=O)NCc1cccc[n+]1[O-].[Na+]
CHEMBL398811,1,CCNC(=O)CN1C(=O)C(C)(c2cc(F)cc(F)c2)Oc2ccc(-c3c(N)nc(N)nc3CC)cc21
CHEMBL556380,0,COc1ccc(C[C@H](NC(=O)CC(C)C)C(=O)CCC(=O)N[C@@H](CC2CCCCC2)C(=O)C(F)(F)CN)cc1.Cl
CHEMBL24315,1,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CCCN1C(=O)CSc2ccncc21)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)NCCCn1ccnc1
CHEMBL305717,1,CCCCNC(=O)C(CC(O)C(CC1CCCCC1)NC(=O)Cc1nnc2c(CC(C)C)nc(-c3ccccc3)cn12)C(C)C
CHEMBL3142798,1,CCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)OC
CHEMBL3349367,1,COC(=O)CC(O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)CC(O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)CC(C)C
CHEMBL354766,1,CC(C)C[C@H](NC(=O)C[C@@H](O)C(CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1
CHEMBL1923117,1,Cc1c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)cccc1C(F)(F)F
CHEMBL149356,0,CC(C)C[C@@H](C=O)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
CHEMBL2387545,1,CC(C)[C@H](C[C@H](O)[C@@H](N)CN1CC(=O)N(c2ccccc2Cl)CC1(C)C)C(=O)NC1CCOCC1.O=C(O)/C=C/C(=O)O
CHEMBL1164464,0,O=C(NCCc1ccc(Cl)cc1)c1ccc(Cn2c(=S)[nH]c3ccc(N4CCOCC4)cc3c2=O)cc1
CHEMBL4061317,1,CCc1nc(N)cc(C)c1-c1cccc2c(C)c(CCCOC)[nH]c12
CHEMBL94194,1,CCCCNC(=O)C(C)C[C@H](O)[C@@H](N)C[C@H](Cc1ccc(C(C)(C)C)cc1OCC(=O)OCC)C(C)C
CHEMBL3143680,1,CC[C@H](C)[C@H](NC(=O)[C@@H](CC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C)C(=O)NCc1ccccn1
CHEMBL1270630,1,Cc1cc([C@]2(c3cccc(C#CC4CC4)c3)N=C(N)N(C)C2=O)ccc1OC(F)F
CHEMBL3586138,0,Cl.NC1=NC2CCC(NC(=O)c3ccccc3)CC2CS1
CHEMBL49582,1,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCS(C)(=O)=O)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C
CHEMBL264194,1,CC(C)[C@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)NC(=O)OCCN1CCOCC1
CHEMBL3400459,1,COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NS(=O)(=O)CC2CCOCC2)C(C)C)ccc1OC
